vOTU,GENOME_LENGTH,GENOME_COVERAGE,NEAR_COMPLETE,ORDER,FAMILY,GENUS,NOVEL_GENUS,SPECIES,NOVEL_SPECIES,HOST_GENBANK_ACCESSION,HOST_GENUS,HOST_NAME,VC,SUBCLUSTER,REF_PHAGES_IN_VC,VC_IDENTITY,C1RH_J,C1RH_M,C1RH_N,C1RO_J,C1RO_M,C1S_J,C1S_M,C1S_N,C2RH_J,C2RH_M,C2RH_N,C2RO_J,C2RO_M,C2RO_N,C2S_J,C2S_M,C2S_N,C3RH_J,C3RH_M,C3RH_N,C3RO_J,C3RO_M,C3RO_N,C3S_J,C3S_M,C3S_N,C4RH_J,C4RH_M,C4RH_N,C4RO_M,C4RO_N,C4S_J,C4S_M,C4S_N,V1RH_J,V1RH_M,V1RH_N,V1RO_J,V1RO_N,V1S_J,V1S_M,V1S_N,V2RH_J,V2RH_N,V2RO_M,V2RO_N,V2S_J,V2S_M,V2S_N,V3RH_J,V3RH_M,V3RH_N,V3RO_J,V3RO_M,V3RO_N,V3S_J,V3S_M,V3S_N,V4RH_J,V4RH_M,V4RH_N,V4RO_J,V4RO_M,V4RO_N,V4S_J,V4S_M,V4S_N
ssRNA_41556,3591,3.612748,NO,Timlovirales,Steitzviridae,Genus_61,NO,Species_1485,YES,NA,NA,NA,2070,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
ssRNA_2851,3081,2.543046,NO,Norzivirales,Atkinsviridae,Genus_613,YES,Species_2077,YES,NA,NA,NA,3004,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,10,12,0,0,0,0,11,0,7,2,0,0,0,0,0,1,9,12,2,4,0,0,0,0,8,0,83
ssRNA_95749,3724,8.689495,NO,Norzivirales,Fiersviridae,Genus_686,NO,Species_2550,YES,NA,NA,NA,1587,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_53002,3824,177.201062,NO,Timlovirales,Steitzviridae,Genus_492,NO,Species_1615,YES,NA,NA,NA,1850,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
ssRNA_47530,4223,10.777751,YES,Norzivirales,Fiersviridae,Genus_288,YES,Species_716,YES,GCA_002844025.1,Candidatus,Candidatus Hodgkinia cicadicola,2791,0,NO,OUTLIER,0,0,0,0,0,0,209,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_118336,4288,16.611308,YES,Norzivirales,Atkinsviridae,Genus_569,NO,Species_1870,YES,NA,NA,NA,1782,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_6781,4861,47.310287,NO,Timlovirales,Steitzviridae,Genus_17,NO,Species_55,YES,NA,NA,NA,1826,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_26876,1907,1.862947,NO,Timlovirales,Steitzviridae,Genus_111,YES,Species_382,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2273,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
ssRNA_7964,2507,5.183415,NO,Norzivirales,Atkinsviridae,Genus_728,NO,Species_2774,YES,GCA_002846115.1,Candidatus,Candidatus Hodgkinia cicadicola,2381,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_89557,3336,3.322443,YES,Timlovirales,Steitzviridae,Genus_143,YES,Species_590,YES,NA,NA,NA,2392,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_69399,3596,8.803112,YES,Norzivirales,Atkinsviridae,Genus_204,YES,Species_885,YES,NA,NA,NA,2748,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_58901,2680,3.282169,NO,Norzivirales,Atkinsviridae,Genus_413,YES,Species_1143,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,3237,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_8451,3378,7.304492,YES,Norzivirales,Fiersviridae,Genus_869,YES,Species_2484,YES,NA,NA,NA,NA,NA,NA,NA,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_42935,2369,3.706494,YES,Norzivirales,Fiersviridae,Genus_1082,YES,Species_2298,NO,NA,NA,NA,2383,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,13
ssRNA_69400,3593,12.179785,YES,Norzivirales,Fiersviridae,Genus_530,YES,Species_2289,YES,NA,NA,NA,2452,0,NO,OUTLIER,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_125966,2505,3.809738,NO,Timlovirales,Steitzviridae,Genus_91,NO,Species_1799,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_42937,2368,2.110437,YES,Norzivirales,Fiersviridae,Genus_870,NO,Species_2618,YES,NA,NA,NA,2015,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ssRNA_38793,2450,3.777081,NO,Timlovirales,Steitzviridae,Genus_379,NO,Species_1512,YES,NA,NA,NA,1752,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_16647,2743,3.85384,YES,Timlovirales,Steitzviridae,Genus_21,YES,Species_763,YES,NA,NA,NA,2895,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ssRNA_16648,2743,3.287099,NO,Timlovirales,Steitzviridae,Genus_459,YES,Species_1357,YES,NA,NA,NA,1681,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ssRNA_116736,1190,1.722764,NO,Norzivirales,Fiersviridae,Genus_384,NO,Species_1254,NO,GCA_002844665.1,Candidatus,Candidatus Hodgkinia cicadicola,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_53003,3824,175.660292,NO,Timlovirales,Steitzviridae,Genus_492,NO,Species_1615,YES,NA,NA,NA,1850,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,11,0,0,9,0,0,0,0,0,0,6,0,0,9,6,8,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0
ssRNA_129209,4140,8.683011,YES,Timlovirales,Steitzviridae,Genus_160,NO,Species_874,YES,NA,NA,NA,2486,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_70551,4268,18.550273,YES,Norzivirales,Atkinsviridae,Genus_695,YES,Species_2115,YES,NA,NA,NA,1570,0,NO,VC,0,0,0,0,0,17,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,27,22,0,20,9,0,0,0,25,27,63,0,0,0,0,146,51,78,32,37,0,0,0,0,91,62,89,63,22,0,0,0,0,60,0,103
ssRNA_118337,4284,15.808904,YES,Norzivirales,Atkinsviridae,Genus_695,YES,Species_2115,YES,NA,NA,NA,1570,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_6551,4471,9.969161,YES,Norzivirales,Atkinsviridae,Genus_695,YES,Species_2157,YES,NA,NA,NA,1999,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_41558,3582,71.033513,YES,Norzivirales,Fiersviridae,Genus_902,YES,Species_2551,YES,NA,NA,NA,2461,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_69402,3592,6.599264,NO,Timlovirales,Steitzviridae,Genus_279,YES,Species_696,YES,NA,NA,NA,2560,0,NO,VC,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_127280,3530,3.915826,YES,Norzivirales,Fiersviridae,Genus_461,NO,Species_2509,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_66721,2428,3.176172,YES,Timlovirales,Steitzviridae,Genus_189,NO,Species_1505,YES,GCA_900014395.1,Candidatus,Candidatus Tremblaya princeps,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
ssRNA_123880,2844,4.039497,NO,Norzivirales,Fiersviridae,Genus_387,YES,Species_2003,YES,NA,NA,NA,2356,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_47474,1249,2.602694,NO,Norzivirales,Fiersviridae,Genus_374,NO,Species_2122,YES,GCA_000021505.1,Candidatus,Candidatus Hodgkinia cicadicola Dsem,NA,NA,NA,NA,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_123881,2844,3.501975,YES,Norzivirales,Fiersviridae,Genus_328,YES,Species_868,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2298,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_127281,3529,4.913206,NO,Timlovirales,Steitzviridae,Genus_70,NO,Species_1165,YES,NA,NA,NA,2615,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_69403,3588,17.779132,YES,Norzivirales,Fiersviridae,Genus_715,NO,Species_2657,YES,NA,NA,NA,2688,0,NO,VC,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_42938,2360,4.383746,NO,Norzivirales,Fiersviridae,Genus_920,NO,Species_2967,YES,NA,NA,NA,2504,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0
ssRNA_69404,3586,2.918014,YES,Norzivirales,Fiersviridae,Genus_628,NO,Species_1919,YES,NA,NA,NA,2639,0,NO,VC,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_127282,3525,23.955543,YES,Norzivirales,Fiersviridae,Genus_968,NO,Species_2719,YES,NA,NA,NA,1951,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_8452,3368,24.721802,NO,Timlovirales,Steitzviridae,Genus_241,YES,Species_588,YES,NA,NA,NA,1643,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_53004,3824,174.884462,NO,Timlovirales,Steitzviridae,Genus_492,NO,Species_1615,YES,NA,NA,NA,1850,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,9,0,0,0,0,0,0,0,0,0,8,0,0,4,4,63,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0
ssRNA_47531,4214,107.405008,YES,Timlovirales,Steitzviridae,Genus_160,NO,Species_1046,YES,NA,NA,NA,1701,0,NO,OUTLIER,0,0,0,0,0,18,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_6552,4467,7.721062,YES,Norzivirales,Atkinsviridae,Genus_600,YES,Species_1841,YES,NA,NA,NA,1689,0,NO,VC,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_35588,4507,4.329285,YES,Norzivirales,Fiersviridae,Genus_721,YES,Species_2164,YES,NA,NA,NA,1633,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
ssRNA_8453,3368,24.50378,NO,Timlovirales,Steitzviridae,Genus_241,YES,Species_588,YES,NA,NA,NA,1643,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_42939,2359,5.456957,NO,Timlovirales,Steitzviridae,Genus_153,YES,Species_2997,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2042,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0
ssRNA_70979,1109,2.301527,NO,Timlovirales,Steitzviridae,Genus_6,NO,Species_116,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
ssRNA_123882,2842,2.913043,NO,Norzivirales,Fiersviridae,Genus_435,YES,Species_2069,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,102,0,0,0,54,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_97700,2921,4.314336,NO,Timlovirales,Steitzviridae,Genus_189,NO,Species_1356,NO,NA,NA,NA,3254,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_41560,3576,3.28478,YES,Timlovirales,Steitzviridae,Genus_14,NO,Species_39,YES,NA,NA,NA,1744,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_125397,2377,26.046592,NO,Norzivirales,Atkinsviridae,Genus_898,YES,Species_2540,YES,NA,NA,NA,2575,0,NO,VC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_31805,3107,3.652559,YES,Timlovirales,Steitzviridae,Genus_165,YES,Species_395,YES,NA,NA,NA,2703,0,NO,OUTLIER,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_82876,3324,3.758811,YES,Norzivirales,Fiersviridae,Genus_330,NO,Species_2015,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2900,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_127283,3519,4.037305,YES,Timlovirales,Steitzviridae,Genus_248,YES,Species_1600,YES,NA,NA,NA,2009,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0
ssRNA_69406,3579,6.188175,YES,Norzivirales,Fiersviridae,Genus_941,NO,Species_2647,YES,NA,NA,NA,924,0,YES,VC,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_69407,3578,96.600796,NO,Norzivirales,Fiersviridae,Genus_699,YES,Species_2221,YES,GCA_002859145.1,Candidatus,Candidatus Hodgkinia cicadicola,2005,0,NO,OUTLIER,15,0,0,0,0,1074,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,53,0,0,17,0,0,0,2521,0,0,53,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
ssRNA_84575,2538,11.369398,YES,Timlovirales,Steitzviridae,Genus_54,YES,Species_168,YES,NA,NA,NA,3300,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
ssRNA_123663,2582,4.198573,YES,Timlovirales,Steitzviridae,Genus_61,NO,Species_1565,YES,NA,NA,NA,2525,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ssRNA_123664,2582,3.890606,YES,Timlovirales,Steitzviridae,Genus_61,NO,Species_1565,YES,NA,NA,NA,2526,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0
ssRNA_56888,3572,6.348334,YES,Norzivirales,Fiersviridae,Genus_883,YES,Species_2631,YES,NA,NA,NA,2128,0,NO,OUTLIER,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_69408,3577,5.274744,YES,Timlovirales,Steitzviridae,Genus_189,NO,Species_1389,YES,NA,NA,NA,NA,NA,NA,NA,12,0,51,0,0,14,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_47532,4210,12.297903,NO,Timlovirales,Steitzviridae,Genus_227,NO,Species_553,YES,NA,NA,NA,1869,0,NO,VC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_70553,4267,10.479078,YES,Timlovirales,Steitzviridae,Genus_24,NO,Species_91,YES,NA,NA,NA,2141,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
