VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
VC_297_0,155,159019.4298,330.4466401,0.997926282,1.42E-55,0,2.828427125,11935,11935,1,1.341729202,2,2,1,"AF176027,AF176028,AF176029,AF176030,AF176031,AF176032,AF176033,AF176034,AF274751,AF299300,AF299301,AF299302,AF299303,AF299304,AF299305,AF299306,AF299307,AF299308,AF299309,AF299310,AF299311,AF299312,AF299313,AF299314,CP004084,DQ079880,DQ079881,DQ079882,DQ079883,DQ079884,DQ079885,DQ079886,DQ079887,DQ079888,DQ079889,DQ079890,DQ079891,DQ079892,DQ079893,DQ079894,DQ079895,EF380009,EF380010,EF380011,EF380012,EF380013,EF380014,EF380015,EF380016,EF380017,EF380018,EF380019,EF380020,EF380021,EF380022,EF380023,EF380024,EF380025,EF380026,EF380027,EF380028,EF380029,EF380030,EF380031,EF380032,Escherichia~virus~phiX174,FJ849058,GQ153912,GQ153913,GQ153914,GQ153915,GU385905,HM753658,HM753659,HM753660,HM753661,HM753662,HM753663,HM753664,HM753665,HM753666,HM753667,HM753668,HM753669,HM753670,HM753671,HM753672,HM753673,HM753674,HM753675,HM753676,HM753677,HM753678,HM753679,HM753680,HM753681,HM753682,HM753683,HM753684,HM753685,HM753686,HM753687,HM753688,HM753689,HM753690,HM753691,HM753692,HM753693,HM753694,HM753695,HM753696,HM753697,HM753698,HM753699,HM753700,HM753701,HM753702,HM753703,HM753704,HM753705,HM753706,HM753707,HM753708,HM753709,HM753710,HM753711,HM753712,HM753713,HM753714,HM753715,HM753716,HM753717,HM753718,HM775306,HM775307,HM775308,HM775309,HM775310,HM775311,JF719726,JF719727,JF719728,JQ764986,JQ764987,JQ764988,JQ764989,JQ764990,KJ997912,KY653237,MH378441,MH378442,MH378443,MN385565,PX1CG,S13CG"
VC_2980_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_2555,ssRNA_33387"
VC_2981_0,5,59.68153404,5.004859276,0.922628871,0.055296943,0,1,10,10,1,0.4,1,1,1,"ssRNA_4601,ssRNA_56633,ssRNA_67082,ssRNA_87752,ssRNA_9022"
VC_2982_0,4,37.2538644,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_25855,ssRNA_44262,ssRNA_88542,ssRNA_93711"
VC_2983_0,5,59.68153404,0,1,0,0,0,10,10,1,0,1,1,1,"ssRNA_25860,ssRNA_32148,ssRNA_4610,ssRNA_5322,ssRNA_88510"
VC_2984_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_25866,ssRNA_37639"
VC_2985_0,6,107.5505296,0,1,0,0,1.732050808,15,15,1,0.759260337,1,1,1,"ssRNA_25899,ssRNA_39952,ssRNA_41159,ssRNA_47050,ssRNA_54468,ssRNA_89361"
VC_2986_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_25909,ssRNA_47222"
VC_2987_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_26021,ssRNA_31262,ssRNA_8933"
VC_2988_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_26181,ssRNA_43901,ssRNA_88708"
VC_2989_0,10,279.403983,0,1,1,0,0,45,45,1,0,1,1,1,"ssRNA_26329,ssRNA_3020,ssRNA_36379,ssRNA_45389,ssRNA_49540,ssRNA_55254,ssRNA_63259,ssRNA_681,ssRNA_83162,ssRNA_99788"
VC_298_0,13,8243.42613,951.7270794,0.896496876,6.05E-22,0,7.141428429,78,78,1,4.7480541,1,2,2,"AF189021,Celeribacter~phage~P12053L,FJ867910,FJ867911,FJ867912,FJ867913,FJ867914,JQ809650,MF431615,MF431616,MF431617,MK613346,Roseobacter~virus~SIO1"
VC_2990_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_26518,ssRNA_60634"
VC_2991_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_26545,ssRNA_31540"
VC_2992_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_26547,ssRNA_9014"
VC_2993_0,5,62.089774,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_26550,ssRNA_31547,ssRNA_3978,ssRNA_49761,ssRNA_87747"
VC_2994_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_26880,ssRNA_53414"
VC_2995_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_27098,ssRNA_52416,ssRNA_97207"
VC_2996_0,3,11.21383482,5.004859276,0.691414164,0.239750061,1,1.414213562,3,3,1,1.138071187,1,1,1,"ssRNA_27102,ssRNA_44121,ssRNA_51259"
VC_2998_0,2,10.15160047,38.44712161,0.208886161,0.068781947,0,0,1,1,1,0,1,1,1,"ssRNA_46580,ssRNA_97243"
VC_2999_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_27581,ssRNA_5320"
VC_299_0,4,547.018703,512.9444728,0.516073308,3.51E-05,1.732050808,8.774964387,6,6,1,6.950886415,1,2,2,"GU557055,MK613343,MK613344,Puniceispirillum~phage~HMO-2011"
VC_29_0,3,770.5921157,1330.498042,0.366758234,0.001664202,0,0,3,3,1,0,1,1,1,"JX507079,MH142219,MH142220"
VC_3000_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_27587,ssRNA_38561,ssRNA_42738"
VC_3001_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_27773,ssRNA_45578,ssRNA_93336"
VC_3002_0,4,65.10342288,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_27916,ssRNA_35030,ssRNA_40119,ssRNA_54399"
VC_3003_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_2847,ssRNA_45621"
VC_3004_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_2851,ssRNA_46000,ssRNA_49178,ssRNA_711"
VC_3005_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_2860,ssRNA_64469"
VC_3006_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_28642,ssRNA_74723"
VC_3007_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_28653,ssRNA_35750,ssRNA_54576"
VC_3008_0,6,93.134661,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_28697,ssRNA_44499,ssRNA_55474,ssRNA_63319,ssRNA_63320,ssRNA_75388"
VC_3009_0,3,16.6269322,0,1,0,0,1,3,3,1,0.666666667,1,1,1,"ssRNA_28949,ssRNA_53075,ssRNA_97199"
VC_300_0,2,88.8924541,0,1,0,0,0,1,1,1,0,2,1,1,"AF191796,His~1~virus"
VC_3010_0,8,173.8513672,0,1,1,0,0,28,28,1,0,1,1,1,"ssRNA_28960,ssRNA_37706,ssRNA_40064,ssRNA_40687,ssRNA_45471,ssRNA_61874,ssRNA_94272,ssRNA_95153"
VC_3011_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_28974,ssRNA_37385"
VC_3012_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_28977,ssRNA_4132"
VC_3013_0,3,17.42281222,0,1,0,0,1,3,3,1,0.666666667,1,1,1,"ssRNA_28989,ssRNA_59705,ssRNA_60599"
VC_3014_0,4,37.2538644,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_29154,ssRNA_73970,ssRNA_75726,ssRNA_90906"
VC_3015_0,7,227.8619801,35.03401493,0.866738118,1.23E-07,0,0,21,21,1,0,1,1,1,"ssRNA_29163,ssRNA_29164,ssRNA_37893,ssRNA_41326,ssRNA_73597,ssRNA_89344,ssRNA_89345"
VC_3016_0,4,49.37246366,0,1,0,0,1,6,6,1,0.5,1,1,1,"ssRNA_29165,ssRNA_6550,ssRNA_6553,ssRNA_79656"
VC_3017_0,3,22.0644053,0,1,0,0,1,3,3,1,0.666666667,1,1,1,"ssRNA_29675,ssRNA_62966,ssRNA_97236"
VC_3018_0,2,5.606917409,0,1,0,1,1,1,1,1,1,1,1,1,"ssRNA_3,ssRNA_63973"
VC_3019_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_30055,ssRNA_63248,ssRNA_72425"
VC_301_0,2,66.90897688,0,1,0,0,0,1,1,1,0,2,2,1,"AF191797,His2~virus"
VC_3020_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_30058,ssRNA_9029"
VC_3021_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_30130,ssRNA_85922"
VC_3022_0,4,37.2538644,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_3021,ssRNA_35646,ssRNA_44111,ssRNA_93382"
VC_3023_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_3050,ssRNA_44682"
VC_3024_0,5,14.42443107,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_3068,ssRNA_37488,ssRNA_42571,ssRNA_4552,ssRNA_84442"
VC_3025_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_30732,ssRNA_33586,ssRNA_58220,ssRNA_66688"
VC_3026_0,4,37.2538644,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_30963,ssRNA_3169,ssRNA_60585,ssRNA_69059"
VC_3027_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_31152,ssRNA_59532,ssRNA_95047"
VC_3028_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_31279,ssRNA_79660,ssRNA_85903"
VC_3029_0,4,61.00651224,0,1,0,0,1.414213562,6,6,1,0.902368927,1,1,1,"ssRNA_31396,ssRNA_51784,ssRNA_60659,ssRNA_97257"
VC_302_0,2,177.2095101,141.5595289,0.555918199,0.077364462,1.732050808,1.732050808,1,1,1,1.732050808,1,2,2,"AY459533,Lactobacillus~prophage~Lj928"
VC_3030_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_31536,ssRNA_42075"
VC_3031_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_31543,ssRNA_49857"
VC_3032_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_31596,ssRNA_68634"
VC_3033_0,5,62.089774,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_3173,ssRNA_60591,ssRNA_62265,ssRNA_79885,ssRNA_8882"
VC_3034_0,5,59.68153404,0,1,0,0,0,10,10,1,0,1,1,1,"ssRNA_31814,ssRNA_35421,ssRNA_61785,ssRNA_8931,ssRNA_97933"
VC_3035_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_31846,ssRNA_55555,ssRNA_63429"
VC_3036_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_33228,ssRNA_88516"
VC_3037_0,3,17.42281222,0,1,0,0,1,3,3,1,0.666666667,1,1,1,"ssRNA_33229,ssRNA_84878,ssRNA_86082"
VC_3038_0,3,17.42281222,0,1,0,0,0,3,3,1,0,1,1,1,"ssRNA_33352,ssRNA_49906,ssRNA_92520"
VC_3039_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_3340,ssRNA_65122,ssRNA_81190"
VC_303_0,2,167.4126568,808.948627,0.17146589,0.049774438,2,2,1,1,1,2,1,2,2,"AY459535,Lactobacillus~prophage~Lj965"
VC_3040_0,6,21.6366466,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_3353,ssRNA_42127,ssRNA_55393,ssRNA_61458,ssRNA_71452,ssRNA_72794"
VC_3041_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_34284,ssRNA_60582,ssRNA_69073"
VC_3042_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_34715,ssRNA_75163,ssRNA_79659"
VC_3043_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_34752,ssRNA_54801,ssRNA_63735"
VC_3044_0,3,32.55171144,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_35026,ssRNA_44702,ssRNA_76040"
VC_3045_0,5,108.5057048,46.06921126,0.70196192,7.97E-06,0,0,10,10,1,0,1,1,1,"ssRNA_35395,ssRNA_3905,ssRNA_85319,ssRNA_97109,ssRNA_97271"
VC_3047_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_35409,ssRNA_37704,ssRNA_93630"
VC_3048_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35411,ssRNA_53076"
VC_3049_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35417,ssRNA_43544"
VC_304_0,6,2213.430588,656.1634892,0.771339266,5.39E-09,0,6.08276253,15,15,1,4.433070702,1,2,2,"AF195902,DQ320509,KF767351,Lactobacillus~phage~KC5a,Lactobacillus~phage~phi~jlb1,Lactobacillus~prophage~Lj771"
VC_3050_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35422,ssRNA_91806"
VC_3051_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35427,ssRNA_77133"
VC_3052_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_3556,ssRNA_62514"
VC_3053_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35642,ssRNA_97947"
VC_3054_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35735,ssRNA_35736"
VC_3055_0,8,40.38840698,0,1,1,0,0,28,28,1,0,1,1,1,"ssRNA_35742,ssRNA_37723,ssRNA_48009,ssRNA_7649,ssRNA_7650,ssRNA_7651,ssRNA_84433,ssRNA_89613"
VC_3056_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_35758,ssRNA_48790"
VC_3058_0,6,93.134661,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_36370,ssRNA_40850,ssRNA_49677,ssRNA_53988,ssRNA_89689,ssRNA_96032"
VC_3059_0,2,5.606917409,0,1,0,1,1,1,1,1,1,1,1,1,"ssRNA_36692,ssRNA_55465"
VC_3060_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37026,ssRNA_58922"
VC_3062_0,4,65.10342288,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_37241,ssRNA_37242,ssRNA_46579,ssRNA_63793"
VC_3063_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37288,ssRNA_48779"
VC_3064_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_37376,ssRNA_50421,ssRNA_56411,ssRNA_98223"
VC_3065_0,5,62.089774,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_37386,ssRNA_49113,ssRNA_50304,ssRNA_63726,ssRNA_65353"
VC_3066_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37483,ssRNA_67797"
VC_3067_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37489,ssRNA_67078"
VC_3069_0,6,52.69561909,19.2235608,0.732706062,0.017255604,0,1.732050808,15,15,1,1.172337165,1,1,1,"ssRNA_37700,ssRNA_58939,ssRNA_66004,ssRNA_66005,ssRNA_66006,ssRNA_70691"
VC_306_0,10,13446.97838,3416.433922,0.797405539,9.32E-22,2,6,45,45,1,4.385838397,1,1,1,"AF222060,AY190604,Halorubrum~phage~HF2,Halovirus~HF1,Halovirus~HRTV-5,Halovirus~HRTV-8,KC292020,KC292022,MN901520,MN901521"
VC_3070_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37703,ssRNA_49941"
VC_3071_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_37709,ssRNA_41485,ssRNA_50939"
VC_3072_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37892,ssRNA_97286"
VC_3073_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_3793,ssRNA_47431,ssRNA_68172"
VC_3074_0,2,5.606917409,0,1,0,1,1,1,1,1,1,1,1,1,"ssRNA_3794,ssRNA_69734"
VC_3075_0,4,76.64055463,13.82076338,0.84721908,0.010350137,0,1,6,6,1,0.5,1,1,1,"ssRNA_37973,ssRNA_53732,ssRNA_59758,ssRNA_85326"
VC_3076_0,14,558.2661284,0,1,0,0,1,91,91,1,0.43956044,1,1,1,"ssRNA_37974,ssRNA_56019,ssRNA_58640,ssRNA_59752,ssRNA_60610,ssRNA_60613,ssRNA_60616,ssRNA_61877,ssRNA_63266,ssRNA_63278,ssRNA_65324,ssRNA_65331,ssRNA_70681,ssRNA_90421"
VC_3077_0,2,5.606917409,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_37975,ssRNA_47289"
VC_3078_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_3829,ssRNA_53223,ssRNA_58015,ssRNA_98621"
VC_3079_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_38407,ssRNA_38408,ssRNA_56891"
VC_307_0,2,300,1884.691028,0.137319189,0.087622123,2,2,1,1,1,2,1,1,1,"Halovirus~HCTV-1,KC292029"
VC_307_1,4,1800,2224.763624,0.447231234,3.63E-05,2,8.062257748,6,6,1,6.0180959,1,1,1,"Halovirus~HCTV-5,Halovirus~HVTV-1,KC117377,KC292027"
VC_3080_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_38417,ssRNA_52674,ssRNA_63295"
VC_3081_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_38567,ssRNA_86494"
VC_3082_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_38610,ssRNA_60652"
VC_3083_0,4,37.2538644,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_38618,ssRNA_38624,ssRNA_56894,ssRNA_9124"
VC_3084_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_38688,ssRNA_8521"
VC_3085_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_38867,ssRNA_49583,ssRNA_52721,ssRNA_61637"
VC_3086_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_38874,ssRNA_56726"
VC_3087_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_39018,ssRNA_79823,ssRNA_84458"
VC_3088_0,2,10.85057048,130.1263412,0.076967004,4.72E-07,0,0,1,1,1,0,1,1,1,"ssRNA_78412,ssRNA_79857"
VC_3089_0,6,93.134661,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_39124,ssRNA_48486,ssRNA_49828,ssRNA_5964,ssRNA_68173,ssRNA_94925"
VC_308_0,2,300,53.03651221,0.849770462,0.057384926,0,0,1,1,1,0,1,1,1,"Halovirus~HGTV-1,KC292026"
VC_3090_0,9,218.7067065,10.00971855,0.956235244,0.001267768,0,1,36,36,1,0.222222222,1,1,1,"ssRNA_3915,ssRNA_3916,ssRNA_39811,ssRNA_47220,ssRNA_55273,ssRNA_65081,ssRNA_76063,ssRNA_82868,ssRNA_95860"
VC_3091_0,2,5.606917409,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_3927,ssRNA_44337"
VC_3092_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_39375,ssRNA_56035"
VC_3093_0,7,130.3885254,0,1,1,0,0,21,21,1,0,1,1,1,"ssRNA_39419,ssRNA_49535,ssRNA_52095,ssRNA_53965,ssRNA_687,ssRNA_74720,ssRNA_79898"
VC_3094_0,3,32.55171144,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_39424,ssRNA_53059,ssRNA_83014"
VC_3095_0,4,47.56628927,0,1,0,0,1,6,6,1,0.5,1,1,1,"ssRNA_39759,ssRNA_40590,ssRNA_44283,ssRNA_86579"
VC_3096_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_39764,ssRNA_79111"
VC_3098_0,11,328.9279096,26.83047078,0.924582323,0.028952572,0,1.414213562,55,55,1,0.586229831,1,1,1,"ssRNA_39950,ssRNA_42073,ssRNA_47049,ssRNA_5303,ssRNA_54871,ssRNA_71703,ssRNA_74296,ssRNA_74305,ssRNA_75722,ssRNA_89362,ssRNA_9674"
VC_3099_0,3,22.0644053,10.00971855,0.68791919,0.064073281,0,1,3,3,1,0.666666667,1,1,1,"ssRNA_5819,ssRNA_88500,ssRNA_94041"
VC_30_0,2,41.33512811,25.72782134,0.61636311,0.071184091,0,0,1,1,1,0,1,2,1,"JN848801,Vibrio~phage~VCY-phi"
VC_3100_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_39956,ssRNA_44292"
VC_3101_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_40058,ssRNA_63274"
VC_3102_0,6,93.134661,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_40062,ssRNA_45783,ssRNA_85654,ssRNA_87741,ssRNA_90618,ssRNA_97862"
VC_3103_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_40320,ssRNA_60256,ssRNA_65059"
VC_3104_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_40325,ssRNA_55228,ssRNA_66359,ssRNA_99468"
VC_3105_0,5,62.089774,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_40529,ssRNA_56015,ssRNA_60624,ssRNA_74712,ssRNA_96303"
VC_3106_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_40591,ssRNA_67811"
VC_3107_0,2,5.606917409,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_40741,ssRNA_42956"
VC_3108_0,6,21.6366466,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_40781,ssRNA_60926,ssRNA_63457,ssRNA_66387,ssRNA_75403,ssRNA_82981"
VC_3109_0,2,4.606921126,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_40853,ssRNA_63221"
VC_310_0,13,469.8507993,0,1,0,0,0,78,78,1,0,2,2,1,"AF227250,EF108464,EF108465,EF204939,EF204940,Enterobacteria~phage~MS2,Escherichia~virus~BZ13,FJ483837,FJ483838,FJ483839,JQ966307,LT898437,MK213795"
VC_3110_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_40872,ssRNA_97706"
VC_3111_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_40882,ssRNA_40883"
VC_3112_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_41198,ssRNA_59792,ssRNA_64425"
VC_3113_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_41216,ssRNA_56037"
VC_3114_0,6,93.134661,0,1,1,0,0,15,15,1,0,1,1,1,"ssRNA_41219,ssRNA_43470,ssRNA_44331,ssRNA_44338,ssRNA_49715,ssRNA_79105"
VC_3115_0,2,5.2089774,0,1,0,1,1,1,1,1,1,1,1,1,"ssRNA_41319,ssRNA_86072"
VC_3116_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_41808,ssRNA_50049"
VC_3117_0,8,211.2363981,0,1,0,0,1,28,28,1,0.535714286,1,1,1,"ssRNA_41895,ssRNA_51129,ssRNA_51130,ssRNA_60191,ssRNA_61488,ssRNA_61690,ssRNA_68192,ssRNA_79976"
VC_3118_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_42124,ssRNA_42125"
VC_3119_0,3,4.32732932,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_42133,ssRNA_47315,ssRNA_67500"
VC_311_0,29,46075.56796,9155.570312,0.834231729,3.03E-188,0,8.124038405,406,406,1,5.507252899,2,2,2,"AF232233,JX495041,JX495042,JX495043,KM389233,LN898172,MH719189,MH719190,MH719191,MH719192,MH719193,MH719194,MH719195,MK511057,MK511058,MK511059,MK511060,MK511061,MK511062,MK511063,MK511064,MK511065,MK934841,MN536027,Pseudomonas~phage~B3,Pseudomonas~phage~JBD18,Pseudomonas~phage~JBD25,Pseudomonas~phage~JBD67,Pseudomonas~phage~vB_PaeS_PM105"
VC_3120_0,4,37.2538644,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_42239,ssRNA_51238,ssRNA_76061,ssRNA_76062"
VC_3121_0,12,514.0066448,41.70108034,0.92495861,2.15E-05,0,1.414213562,66,66,1,0.616012943,1,1,1,"ssRNA_42243,ssRNA_51604,ssRNA_58207,ssRNA_59976,ssRNA_61050,ssRNA_68193,ssRNA_68629,ssRNA_70152,ssRNA_71202,ssRNA_71208,ssRNA_71449,ssRNA_81582"
VC_3122_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_42631,ssRNA_68175,ssRNA_77685"
VC_3123_0,3,17.42281222,0,1,0,0,0,3,3,1,0,1,1,1,"ssRNA_42632,ssRNA_79842,ssRNA_84465"
VC_3124_0,3,32.55171144,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_42683,ssRNA_42846,ssRNA_8838"
VC_3125_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_42736,ssRNA_46458,ssRNA_9689"
VC_3126_0,2,5.606917409,4.606921126,0.54895301,0.5,1,1,1,1,1,1,1,1,1,"ssRNA_42771,ssRNA_76034"
VC_3127_0,4,37.99236749,4.606921126,0.891854506,0.101520076,0,1.414213562,6,6,1,0.971404521,1,1,1,"ssRNA_43333,ssRNA_43334,ssRNA_53078,ssRNA_77163"
VC_3128_0,7,126.7761655,0,1,0,0,0,21,21,1,0,1,1,1,"ssRNA_42872,ssRNA_47638,ssRNA_51459,ssRNA_60898,ssRNA_79971,ssRNA_8144,ssRNA_84464"
VC_3129_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_43329,ssRNA_64429"
VC_312_0,3,337.9851144,523.4876327,0.392334076,0.001784133,1.414213562,5.567764363,3,3,1,4.122380911,1,2,2,"Burkholderia~phage~KS10,EU822883,MH766655"
VC_3130_0,5,62.089774,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_43331,ssRNA_51442,ssRNA_56033,ssRNA_82423,ssRNA_95296"
VC_3131_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_43336,ssRNA_52770"
VC_3132_0,2,5.606917409,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_43337,ssRNA_75407"
VC_3133_0,4,8.654658639,0,1,1,0,0,6,6,1,0,1,1,1,"ssRNA_43462,ssRNA_84733,ssRNA_85864,ssRNA_97685"
VC_3134_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_43463,ssRNA_78318"
VC_3135_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"ssRNA_43468,ssRNA_59310,ssRNA_91937"
VC_3136_0,5,62.089774,0,1,1,0,0,10,10,1,0,1,1,1,"ssRNA_43613,ssRNA_66351,ssRNA_7397,ssRNA_97259,ssRNA_97260"
VC_3137_0,2,6.2089774,0,1,0,0,0,1,1,1,0,1,1,1,"ssRNA_43614,ssRNA_65362"
